-5.401837159230971075e-01,-1.399420035756741454e+00
-5.339837241749906260e-01,-1.399705113851235527e+00
-5.277960252906654937e-01,-1.399979500188216042e+00
-5.216204596498085211e-01,-1.400243096310799462e+00
-5.154571173117267202e-01,-1.400496472676036053e+00
-5.093058767520245445e-01,-1.400739641143575964e+00
-5.025414870461853978e-01,-1.399232054425735949e+00
-4.964270706837570213e-01,-1.399469694890114413e+00
-4.903244674324136465e-01,-1.399697790361573491e+00
-4.842335913409183679e-01,-1.399916460222963233e+00
-4.781544326664042832e-01,-1.400126048396522993e+00
-4.720869011160249706e-01,-1.400326672993236876e+00
-4.660309055622041119e-01,-1.400518451008034848e+00
-4.599863912448142744e-01,-1.400701611573179406e+00
-4.534333473314710039e-01,-1.399271833778034768e+00
-4.474234840837514882e-01,-1.399453786634479835e+00
-4.414247576675991436e-01,-1.399627760577410562e+00
-4.354371039330989235e-01,-1.399793981229266571e+00
-4.294604211892673051e-01,-1.399952559619118464e+00
-4.234946069613531594e-01,-1.400103605581589195e+00
-4.175395920645176284e-01,-1.400247341990639827e+00
-4.115953047513605800e-01,-1.400383991048209431e+00
-4.056616375497362759e-01,-1.400513659759178520e+00
-3.997385149491394785e-01,-1.400636568526211656e+00
-3.934250944614705592e-01,-1.399327505098659108e+00
-3.875334233570563724e-01,-1.399454025538307667e+00
-3.816519193261145859e-01,-1.399574503791707780e+00
-3.757804036481466325e-01,-1.399688811005811884e+00
-3.699188223382149920e-01,-1.399797277073176804e+00
-3.640670270737065839e-01,-1.399899885438064429e+00
-3.582249888530533166e-01,-1.399997079721451820e+00
-3.523925270592402903e-01,-1.400088725604953233e+00
-3.465695499554160564e-01,-1.400175033675031377e+00
-3.407559915051425192e-01,-1.400256329471615047e+00
-3.349516981733144938e-01,-1.400332590260452870e+00
-3.291565721447448634e-01,-1.400404023606361070e+00
-3.233704594965984280e-01,-1.400470603837520089e+00
-3.175933129500516650e-01,-1.400532768524409111e+00
-3.115666642590572688e-01,-1.399430261052905466e+00
-3.058158165277563567e-01,-1.399502068266212484e+00
-3.000733675772606635e-01,-1.399569654883922043e+00
-2.943392591830259475e-01,-1.399633453860623211e+00
-2.886133307375962076e-01,-1.399693430883550915e+00
-2.828954465050071421e-01,-1.399749666675048854e+00
-2.771854701822796252e-01,-1.399802240527865838e+00
-2.714833329984656651e-01,-1.399851581388064536e+00
-2.657888489348808059e-01,-1.399897532239363640e+00
-2.601018786653684356e-01,-1.399940168308518196e+00
-2.544223462816309622e-01,-1.399979915233043215e+00
-2.487500447014013849e-01,-1.400016493961381725e+00
-2.430848942227400444e-01,-1.400050327689254193e+00
-2.374267293835096715e-01,-1.400081368974632090e+00
-2.317754250166930707e-01,-1.400109803784406637e+00
-2.261308346210046671e-01,-1.400135699212583296e+00
-2.204928112257470152e-01,-1.400159120848426975e+00
-2.148612254829272150e-01,-1.400180250603677790e+00
-2.092359281259908721e-01,-1.400199151260099750e+00
-2.036167694497718339e-01,-1.400215884075490358e+00
-1.980036160124827305e-01,-1.400230626816038937e+00
-1.923963158726685885e-01,-1.400243437877762398e+00
-1.867947166815413229e-01,-1.400254374114032752e+00
-1.811986656940071383e-01,-1.400263490833123736e+00
-1.756080246135519052e-01,-1.400270960078586979e+00
-1.700226385409097096e-01,-1.400276834233535217e+00
